"siteId","nctId","title","therapeuticArea","phase","overallStatus","sponsor","sponsorClass","facility","siteStatus","city","state","zip","country","latitude","longitude","contactCount","emailContactCount","phoneContactCount"
"NCT06026267-SITE-1","NCT06026267","Efficacy of Conventional Dose Protocol vs Low Dose Protocol Albumin Use in Patients With Cirrhosis and High Risk Spontaneous Bacterial Peritonitis","Infectious Disease","Not Applicable","RECRUITING","Institute of Liver and Biliary Sciences, India","Academic / Hospital / Other","Institute of Liver & Biliary Sciences","RECRUITING","New Delhi","National Capital Territory of Delhi","110070","India","28.62137","77.2148","1","1","1"
"NCT06024616-SITE-1","NCT06024616","Group-based Life Skills and Health Empowerment for Married Women to Avoid Unintended Pregnancies in India","Women's Health / Reproductive","Not Applicable","RECRUITING","University of California, San Francisco","Academic / Hospital / Other","Vikalp Sansthan","RECRUITING","Udaipur","Rajasthan","313011","India","24.58584","73.71346","2","1","1"
"NCT06024447-SITE-1","NCT06024447","Impact of Subgingival Instrumentation on Masticatory Performance and Psychological Distress","Mental Health / Cognitive Health","Not Applicable","RECRUITING","Postgraduate Institute of Dental Sciences Rohtak","Academic / Hospital / Other","Post Graduate Institute of Dental Sciences","RECRUITING","Rohtak","Haryana","124001","India","28.89447","76.58917","1","1","1"
"NCT06016946-SITE-1","NCT06016946","Friedreich Ataxia Global Clinical Consortium UNIFIED Natural History Study","Neurology / CNS","Not Provided","RECRUITING","Friedreich's Ataxia Research Alliance","Academic / Hospital / Other","All India Institute of Medical Sciences (AIIMS)","RECRUITING","New Delhi","National Capital Territory of Delhi","110020","India","28.62137","77.2148","4","2","2"
"NCT06016452-SITE-1","NCT06016452","A Study of Chlorophyllin for the Management of Brain Radio-necrosis in Patients With Diffuse Glioma","Oncology","Phase 2","RECRUITING","Tata Memorial Centre","Academic / Hospital / Other","Tata Memorial Hospital","RECRUITING","Mumbai","Maharashtra","400012","India","19.07283","72.88261","1","0","0"
"NCT06015620-SITE-1","NCT06015620","Comorbidities Resolution After MGB Surgery and Change in Body Composition","Mental Health / Cognitive Health","Not Provided","RECRUITING","All India Institute of Medical Sciences, Bhubaneswar","Academic / Hospital / Other","All India Institute of Medical Sciences","RECRUITING","Bhubaneswar","Odisha","751019","India","20.27241","85.83385","2","2","2"
"NCT06013488-SITE-1","NCT06013488","Character-Strengths Based Coaching For Work-Stress Reduction For Health Workers","Mental Health / Cognitive Health","Not Applicable","RECRUITING","Templeton World Charity Foundation","Academic / Hospital / Other","Sangath Bhopal Hub","RECRUITING","Bhopal","Madhya Pradesh","462042","India","23.25469","77.40289","1","0","0"
"NCT06008197-SITE-1","NCT06008197","A Study to Determine the Efficacy and Safety of Finerenone on Morbidity and Mortality Among Hospitalized Heart Failure Patients","Cardiology / Vascular","Phase 3","RECRUITING","Colorado Prevention Center","Academic / Hospital / Other","Patna, Bihar Investigative Site 51001","RECRUITING","Patna","Bihar","800014","India","25.59408","85.13563","1","1","1"
"NCT06008197-SITE-2","NCT06008197","A Study to Determine the Efficacy and Safety of Finerenone on Morbidity and Mortality Among Hospitalized Heart Failure Patients","Cardiology / Vascular","Phase 3","RECRUITING","Colorado Prevention Center","Academic / Hospital / Other","Ahmedabad, Gujarat Investigative Site 51006","RECRUITING","Ahmedabad","Gujarat","380005","India","23.02579","72.58727","1","1","1"
"NCT06008197-SITE-3","NCT06008197","A Study to Determine the Efficacy and Safety of Finerenone on Morbidity and Mortality Among Hospitalized Heart Failure Patients","Cardiology / Vascular","Phase 3","RECRUITING","Colorado Prevention Center","Academic / Hospital / Other","Kochi, Kerala Investigative Site 51007","RECRUITING","Kochi","Kerala","682018","India","9.93988","76.26022","1","0","1"
"NCT06008197-SITE-4","NCT06008197","A Study to Determine the Efficacy and Safety of Finerenone on Morbidity and Mortality Among Hospitalized Heart Failure Patients","Cardiology / Vascular","Phase 3","RECRUITING","Colorado Prevention Center","Academic / Hospital / Other","Nagpur, Maharashtra Investigative Site 51009","RECRUITING","Nagpur","Maharashtra","440033","India","21.14631","79.08491","1","1","1"
"NCT06008197-SITE-5","NCT06008197","A Study to Determine the Efficacy and Safety of Finerenone on Morbidity and Mortality Among Hospitalized Heart Failure Patients","Cardiology / Vascular","Phase 3","RECRUITING","Colorado Prevention Center","Academic / Hospital / Other","New Delhi, Delhi Investigative Site 51004","RECRUITING","New Delhi","National Capital Territory of Delhi","110017","India","28.62137","77.2148","1","1","1"
"NCT06008197-SITE-6","NCT06008197","A Study to Determine the Efficacy and Safety of Finerenone on Morbidity and Mortality Among Hospitalized Heart Failure Patients","Cardiology / Vascular","Phase 3","RECRUITING","Colorado Prevention Center","Academic / Hospital / Other","New Delhi, Delhi Investigative Site 51011","RECRUITING","New Delhi","National Capital Territory of Delhi","110029","India","28.62137","77.2148","1","1","1"
"NCT06008197-SITE-7","NCT06008197","A Study to Determine the Efficacy and Safety of Finerenone on Morbidity and Mortality Among Hospitalized Heart Failure Patients","Cardiology / Vascular","Phase 3","RECRUITING","Colorado Prevention Center","Academic / Hospital / Other","New Delhi, Delhi Investigative Site 51005","RECRUITING","New Delhi","New Delhi","110060","India","28.62137","77.2148","1","1","1"
"NCT06008197-SITE-8","NCT06008197","A Study to Determine the Efficacy and Safety of Finerenone on Morbidity and Mortality Among Hospitalized Heart Failure Patients","Cardiology / Vascular","Phase 3","RECRUITING","Colorado Prevention Center","Academic / Hospital / Other","Mohali, Punjab Investigative Site 51012","RECRUITING","Mohali","Punjab","160062","India","30.67995","76.72211","1","1","1"
"NCT06008197-SITE-9","NCT06008197","A Study to Determine the Efficacy and Safety of Finerenone on Morbidity and Mortality Among Hospitalized Heart Failure Patients","Cardiology / Vascular","Phase 3","RECRUITING","Colorado Prevention Center","Academic / Hospital / Other","Chennai, Tamil Nadu Investigative site 51008","RECRUITING","Chennai","Tamil Nadu","600 006","India","13.08784","80.27847","1","1","1"
"NCT06006559-SITE-1","NCT06006559","A Study to Assess the Efficacy, Safety and Pharmacokinetics of EYU688 in Patients With Dengue Fever","Infectious Disease","Phase 2","RECRUITING","Novartis Pharmaceuticals","Industry","Novartis Investigative Site","RECRUITING","Belagavi","Karnataka","590010","India","15.85212","74.50447","0","0","0"
"NCT06006559-SITE-2","NCT06006559","A Study to Assess the Efficacy, Safety and Pharmacokinetics of EYU688 in Patients With Dengue Fever","Infectious Disease","Phase 2","RECRUITING","Novartis Pharmaceuticals","Industry","Novartis Investigative Site","WITHDRAWN","Mumbai","Maharashtra","400008","India","19.07283","72.88261","0","0","0"
"NCT06006559-SITE-3","NCT06006559","A Study to Assess the Efficacy, Safety and Pharmacokinetics of EYU688 in Patients With Dengue Fever","Infectious Disease","Phase 2","RECRUITING","Novartis Pharmaceuticals","Industry","Novartis Investigative Site","RECRUITING","Pune","Maharashtra","411013","India","18.51957","73.85535","0","0","0"
"NCT06006559-SITE-4","NCT06006559","A Study to Assess the Efficacy, Safety and Pharmacokinetics of EYU688 in Patients With Dengue Fever","Infectious Disease","Phase 2","RECRUITING","Novartis Pharmaceuticals","Industry","Novartis Investigative Site","RECRUITING","Jaipur","Rajasthan","302017","India","26.91962","75.78781","0","0","0"
"NCT06006559-SITE-5","NCT06006559","A Study to Assess the Efficacy, Safety and Pharmacokinetics of EYU688 in Patients With Dengue Fever","Infectious Disease","Phase 2","RECRUITING","Novartis Pharmaceuticals","Industry","Novartis Investigative Site","RECRUITING","Chennai","Tamil Nadu","600113","India","13.08784","80.27847","0","0","0"
"NCT05995431-SITE-1","NCT05995431","Impact of Bruxism in the Outcome of Subgingival Instrumentation for the Management of Stage 2 and Stage 3 Periodontitis.","Dental / Oral Health","Not Applicable","RECRUITING","Postgraduate Institute of Dental Sciences Rohtak","Academic / Hospital / Other","Post Graduate Institute of Dental Sciences","RECRUITING","Rohtak","Haryana","124001","India","28.89447","76.58917","1","1","1"
"NCT05994521-SITE-1","NCT05994521","Prophylactic EUS-guided Gastroenterostomy in Advanced Periampullary Cancers","Oncology","Not Applicable","RECRUITING","McGill University Health Centre/Research Institute of the McGill University Health Centre","Academic / Hospital / Other","Asian Institute of Gastroenterology","NOT_YET_RECRUITING","Hyderabad","","","India","17.38405","78.45636","1","0","0"
"NCT05990491-SITE-1","NCT05990491","Pituitary Function After Recovery From Septic Shock Among ICU Survivors","Infectious Disease","Not Provided","RECRUITING","Sanjay Gandhi Postgraduate Institute of Medical Sciences","Government / Public sector","Department of Critical Care Medicine, SGPGIMS","RECRUITING","Lucknow","Uttar Pradesh","226014","India","26.83928","80.92313","1","1","1"
"NCT05990491-SITE-2","NCT05990491","Pituitary Function After Recovery From Septic Shock Among ICU Survivors","Infectious Disease","Not Provided","RECRUITING","Sanjay Gandhi Postgraduate Institute of Medical Sciences","Government / Public sector","Department of Endocrinology, SGPGIMS","RECRUITING","Lucknow","Uttar Pradesh","226014","India","26.83928","80.92313","3","2","2"
"NCT05984147-SITE-1","NCT05984147","A Study Evaluating the Safety and Efficacy of AUR108 in Patients With Relapsed Advanced Lymphomas (ASHA-1)","Oncology","Phase 1","RECRUITING","Aurigene Discovery Technologies Limited","Industry","Omega Cancer Hospitals","RECRUITING","Visakhapatnam","Andhra Pradesh","530040","India","17.68009","83.20161","1","1","1"
"NCT05984147-SITE-2","NCT05984147","A Study Evaluating the Safety and Efficacy of AUR108 in Patients With Relapsed Advanced Lymphomas (ASHA-1)","Oncology","Phase 1","RECRUITING","Aurigene Discovery Technologies Limited","Industry","Post Graduate Institute of Medical Education & Research,","RECRUITING","Chandigarh","Chandigarh","160012","India","30.73629","76.7884","1","1","1"
"NCT05984147-SITE-3","NCT05984147","A Study Evaluating the Safety and Efficacy of AUR108 in Patients With Relapsed Advanced Lymphomas (ASHA-1)","Oncology","Phase 1","RECRUITING","Aurigene Discovery Technologies Limited","Industry","Cellcure Care Cancer Pvt Ltd","RECRUITING","Ahmedabad","Gujarat","380009","India","23.02579","72.58727","2","1","1"
"NCT05984147-SITE-4","NCT05984147","A Study Evaluating the Safety and Efficacy of AUR108 in Patients With Relapsed Advanced Lymphomas (ASHA-1)","Oncology","Phase 1","RECRUITING","Aurigene Discovery Technologies Limited","Industry","HCC Happiness Care and Cure Multispeciality Hospital","RECRUITING","Ahmedabad","Gujarat","380015","India","23.02579","72.58727","1","1","1"
"NCT05984147-SITE-5","NCT05984147","A Study Evaluating the Safety and Efficacy of AUR108 in Patients With Relapsed Advanced Lymphomas (ASHA-1)","Oncology","Phase 1","RECRUITING","Aurigene Discovery Technologies Limited","Industry","Shankus Hospital Pvt. Ltd.","RECRUITING","Ahmedabad","Gujarat","384110","India","23.02579","72.58727","2","1","1"
"NCT05984147-SITE-6","NCT05984147","A Study Evaluating the Safety and Efficacy of AUR108 in Patients With Relapsed Advanced Lymphomas (ASHA-1)","Oncology","Phase 1","RECRUITING","Aurigene Discovery Technologies Limited","Industry","Unique Hospital","RECRUITING","Surat","Gujarat","395002","India","21.19594","72.83023","1","1","1"
"NCT05984147-SITE-7","NCT05984147","A Study Evaluating the Safety and Efficacy of AUR108 in Patients With Relapsed Advanced Lymphomas (ASHA-1)","Oncology","Phase 1","RECRUITING","Aurigene Discovery Technologies Limited","Industry","Kiran Multi Speciality Hospital","RECRUITING","Surat","Gujarat","395004","India","21.19594","72.83023","1","1","1"
"NCT05984147-SITE-8","NCT05984147","A Study Evaluating the Safety and Efficacy of AUR108 in Patients With Relapsed Advanced Lymphomas (ASHA-1)","Oncology","Phase 1","RECRUITING","Aurigene Discovery Technologies Limited","Industry","Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences","RECRUITING","Rohtak","Haryana","124001","India","28.89447","76.58917","2","1","1"
"NCT05984147-SITE-9","NCT05984147","A Study Evaluating the Safety and Efficacy of AUR108 in Patients With Relapsed Advanced Lymphomas (ASHA-1)","Oncology","Phase 1","RECRUITING","Aurigene Discovery Technologies Limited","Industry","Super Specialty Hospital (G.M.C) Srinagar","RECRUITING","Srinagar","Jammu and Kashmir","190010","India","34.08565","74.80555","1","1","1"
"NCT05984147-SITE-10","NCT05984147","A Study Evaluating the Safety and Efficacy of AUR108 in Patients With Relapsed Advanced Lymphomas (ASHA-1)","Oncology","Phase 1","RECRUITING","Aurigene Discovery Technologies Limited","Industry","KLES Dr Prabhakar Kore Hospital and MRC","RECRUITING","Belagavi","Karnataka","590010","India","15.85212","74.50447","1","1","1"
"NCT05984147-SITE-11","NCT05984147","A Study Evaluating the Safety and Efficacy of AUR108 in Patients With Relapsed Advanced Lymphomas (ASHA-1)","Oncology","Phase 1","RECRUITING","Aurigene Discovery Technologies Limited","Industry","Amrita Institute of Medical Sciences (AIMS)","RECRUITING","Kochi","Kerala","682041","India","9.93988","76.26022","1","1","1"
"NCT05984147-SITE-12","NCT05984147","A Study Evaluating the Safety and Efficacy of AUR108 in Patients With Relapsed Advanced Lymphomas (ASHA-1)","Oncology","Phase 1","RECRUITING","Aurigene Discovery Technologies Limited","Industry","Sujan Surgical Cancer Hospital and Amravati Cancer Foundation","RECRUITING","Amravati","Maharashtra","444606","India","20.93333","77.75","1","1","1"
"NCT05984147-SITE-13","NCT05984147","A Study Evaluating the Safety and Efficacy of AUR108 in Patients With Relapsed Advanced Lymphomas (ASHA-1)","Oncology","Phase 1","RECRUITING","Aurigene Discovery Technologies Limited","Industry","Dr. Bafna's Star Superspeciality Clinic & Hospital","RECRUITING","Kolhāpur","Maharashtra","416005","India","16.69563","74.23167","2","1","1"
"NCT05984147-SITE-14","NCT05984147","A Study Evaluating the Safety and Efficacy of AUR108 in Patients With Relapsed Advanced Lymphomas (ASHA-1)","Oncology","Phase 1","RECRUITING","Aurigene Discovery Technologies Limited","Industry","Kolhapur Cancer Centre","RECRUITING","Kolhāpur","Maharashtra","416234","India","16.69563","74.23167","1","1","1"
"NCT05984147-SITE-15","NCT05984147","A Study Evaluating the Safety and Efficacy of AUR108 in Patients With Relapsed Advanced Lymphomas (ASHA-1)","Oncology","Phase 1","RECRUITING","Aurigene Discovery Technologies Limited","Industry","Mumbai Onco Care Centre","RECRUITING","Mumbai","Maharashtra","400056","India","19.07283","72.88261","1","1","1"
"NCT05984147-SITE-16","NCT05984147","A Study Evaluating the Safety and Efficacy of AUR108 in Patients With Relapsed Advanced Lymphomas (ASHA-1)","Oncology","Phase 1","RECRUITING","Aurigene Discovery Technologies Limited","Industry","All India Institute of Medical Sciences","RECRUITING","Nagpur","Maharashtra","441108","India","21.14631","79.08491","1","1","1"
